1,455,748
1,-880,-565
0,-515,-1156
1,515,1156
0,95,733
0,-202,405
0,-505,-158
0,-616,-718
0,-291,0
1,-95,-733
1,202,-405
1,505,158
1,616,718
1,291,0
0,-1519,262
1,1519,-262
0,236,277
0,-1043,-1026
0,-1813,-3515
0,158,856
0,1158,3301
1,-236,-277
1,1043,1026
1,1813,3515
1,-158,-856
1,-1158,-3301
0,-1304,-107
1,1304,107
0,288,-18
0,-343,-807
0,-660,-283
0,1214,776
0,-2061,-3168
1,-288,18
1,343,807
1,660,283
1,-1214,-776
1,2061,3168
0,-1562,-3500
1,1562,3500
1,-76,-705
1,492,3
1,608,2566
1,2103,2669
1,-1006,-2394
0,76,705
0,-492,-3
0,-608,-2566
0,-2103,-2669
0,1006,2394
1,2121,2139
0,-2121,-2139
0,-1464,-1492
0,-46,149
0,-1820,-1766
0,1220,-20
0,1103,126
1,1464,1492
1,46,-149
1,1820,1766
1,-1220,20
1,-1103,-126
0,-1007,-3003
1,1007,3003
0,-1338,-475
0,-1069,-1502
0,-367,-934
0,340,480
0,-262,89
1,1338,475
1,1069,1502
1,367,934
1,-340,-480
1,262,-89
0,-2696,-2342
1,2696,2342
0,-31,843
0,-2191,-2405
0,-579,-372
0,-1423,-1127
0,-826,-908
1,31,-843
1,2191,2405
1,579,372
1,1423,1127
1,826,908
0,-5050,-3969
1,5050,3969
1,-158,166
1,336,455
1,379,-5
1,257,-223
1,200,542
0,158,-166
0,-336,-455
0,-379,5
0,-257,223
0,-200,-542
1,1014,935
0,-1014,-935
0,-301,-391
0,-384,-293
0,300,900
0,-232,-761
0,-275,-618
1,301,391
1,384,293
1,-300,-900
1,232,761
1,275,618
0,-892,-1163
1,892,1163
1,-972,-845
1,310,1144
1,-18,-202
1,1061,-419
1,351,162
0,972,845
0,-310,-1144
0,18,202
0,-1061,419
0,-351,-162
1,732,-160
0,-732,160
1,2213,1481
1,2056,893
1,212,-493
1,1360,403
1,1100,711
0,-2213,-1481
0,-2056,-893
0,-212,493
0,-1360,-403
0,-1100,-711
1,6941,2995
0,-6941,-2995
1,1387,1222
1,616,1624
1,1110,562
1,-197,-201
1,27,-566
0,-1387,-1222
0,-616,-1624
0,-1110,-562
0,197,201
0,-27,566
1,2943,2641
0,-2943,-2641
1,-869,-814
1,1484,1581
1,574,-61
1,1988,1778
1,690,498
0,869,814
0,-1484,-1581
0,-574,61
0,-1988,-1778
0,-690,-498
1,3867,2982
0,-3867,-2982
1,1951,741
1,-783,-40
1,1067,689
1,-161,547
1,-18,242
0,-1951,-741
0,783,40
0,-1067,-689
0,161,-547
0,18,-242
1,2056,2179
0,-2056,-2179
1,2675,1905
1,532,-10
1,3193,1516
1,-1837,-6
1,1711,1354
0,-2675,-1905
0,-532,10
0,-3193,-1516
0,1837,6
0,-1711,-1354
1,6274,4759
0,-6274,-4759
0,17,-760
0,707,242
0,-993,-889
0,-1061,-803
0,-702,-644
1,-17,760
1,-707,-242
1,993,889
1,1061,803
1,702,644
0,-2032,-2854
1,2032,2854
1,-352,-1059
1,646,304
1,541,109
1,1380,405
1,1065,1645
0,352,1059
0,-646,-304
0,-541,-109
0,-1380,-405
0,-1065,-1645
1,3280,1404
0,-3280,-1404
1,166,735
1,1358,-839
1,1244,454
1,-934,-150
1,-231,-109
0,-166,-735
0,-1358,839
0,-1244,-454
0,934,150
0,231,109
1,1603,91
0,-1603,-91
0,-375,-49
0,328,150
0,-194,-42
0,214,-512
0,273,277
1,375,49
1,-328,-150
1,194,42
1,-214,512
1,-273,-277
0,246,-176
1,-246,176
0,-855,4
0,-888,-330
0,-2132,-1094
0,189,-548
0,-99,-733
1,855,-4
1,888,330
1,2132,1094
1,-189,548
1,99,733
0,-3785,-2701
1,3785,2701
0,1792,1064
0,-101,945
0,595,847
0,-717,-144
0,38,98
1,-1792,-1064
1,101,-945
1,-595,-847
1,717,144
1,-38,-98
0,1607,2810
1,-1607,-2810
0,165,830
0,-1936,-972
0,-674,-772
0,291,-109
0,-2830,-2077
1,-165,-830
1,1936,972
1,674,772
1,-291,109
1,2830,2077
0,-4984,-3100
1,4984,3100
1,134,-426
1,1407,913
1,1789,1090
1,612,738
1,816,-442
0,-134,426
0,-1407,-913
0,-1789,-1090
0,-612,-738
0,-816,442
1,4758,1873
0,-4758,-1873
1,794,1513
1,-230,-91
1,-348,323
1,436,750
1,692,-446
0,-794,-1513
0,230,91
0,348,-323
0,-436,-750
0,-692,446
1,1344,2049
0,-1344,-2049
0,-922,-275
0,-687,-1020
0,-1164,-1332
0,203,-173
0,-151,-857
1,922,275
1,687,1020
1,1164,1332
1,-203,173
1,151,857
0,-2721,-3657
1,2721,3657
0,-139,-1675
0,-1890,-1444
0,-2133,-490
0,-2027,-1465
0,-1211,-1141
1,139,1675
1,1890,1444
1,2133,490
1,2027,1465
1,1211,1141
0,-7400,-6215
1,7400,6215
0,-878,-1251
0,-736,-479
0,-1008,-62
0,-926,-545
0,-390,116
1,878,1251
1,736,479
1,1008,62
1,926,545
1,390,-116
0,-3938,-2221
1,3938,2221
1,1113,-94
1,1077,512
1,126,-335
1,-536,194
1,30,-117
0,-1113,94
0,-1077,-512
0,-126,335
0,536,-194
0,-30,117
1,1810,160
0,-1810,-160
1,-1039,-951
1,396,10
1,-1022,-809
1,1608,-164
1,134,-383
0,1039,951
0,-396,-10
0,1022,809
0,-1608,164
0,-134,383
1,77,-2297
0,-77,2297
1,954,17
1,921,201
1,-80,-163
1,106,258
1,300,729
0,-954,-17
0,-921,-201
0,80,163
0,-106,-258
0,-300,-729
1,2201,1042
0,-2201,-1042
0,-2650,-1409
0,-1849,-1640
0,-1112,-690
0,-363,142
0,-696,-937
1,2650,1409
1,1849,1640
1,1112,690
1,363,-142
1,696,937
0,-6670,-4534
1,6670,4534
1,2756,1468
1,1547,1134
1,-171,-49
1,76,-471
1,-1947,-1979
0,-2756,-1468
0,-1547,-1134
0,171,49
0,-76,471
0,1947,1979
1,2261,103
0,-2261,-103
0,951,674
0,584,-392
0,816,349
0,1338,45
0,512,45
1,-951,-674
1,-584,392
1,-816,-349
1,-1338,-45
1,-512,-45
0,4201,721
1,-4201,-721
1,146,-187
1,902,1121
1,308,212
1,-650,-1024
1,-12,504
0,-146,187
0,-902,-1121
0,-308,-212
0,650,1024
0,12,-504
1,694,626
0,-694,-626
1,1178,334
1,135,573
1,-515,-313
1,-197,-31
1,127,65
0,-1178,-334
0,-135,-573
0,515,313
0,197,31
0,-127,-65
1,728,628
0,-728,-628
1,-435,-1011
1,-751,-444
1,263,658
1,-469,-21
1,-164,-119
0,435,1011
0,751,444
0,-263,-658
0,469,21
0,164,119
1,-1556,-937
0,1556,937
0,-428,73
0,32,135
0,-2059,-2234
0,-374,-498
0,375,-97
1,428,-73
1,-32,-135
1,2059,2234
1,374,498
1,-375,97
0,-2454,-2621
1,2454,2621
1,907,227
1,1082,1230
1,-33,-353
1,-979,-282
1,2286,1855
0,-907,-227
0,-1082,-1230
0,33,353
0,979,282
0,-2286,-1855
1,3263,2677
0,-3263,-2677
0,1821,151
0,503,270
0,-1629,-1334
0,-995,-731
0,-135,-444
1,-1821,-151
1,-503,-270
1,1629,1334
1,995,731
1,135,444
0,-435,-2088
1,435,2088
0,-1013,-200
0,-581,-1142
0,-54,37
0,106,35
0,-158,313
1,1013,200
1,581,1142
1,54,-37
1,-106,-35
1,158,-313
0,-1700,-957
1,1700,957
0,-1016,-463
0,1154,837
0,-2266,-2343
0,-673,-986
0,-821,-1119
1,1016,463
1,-1154,-837
1,2266,2343
1,673,986
1,821,1119
0,-3622,-4074
1,3622,4074
1,-36,-650
1,-698,-627
1,690,685
1,1279,599
1,-1342,-1677
0,36,650
0,698,627
0,-690,-685
0,-1279,-599
0,1342,1677
1,-107,-1670
0,107,1670
0,1756,1432
0,95,35
0,-581,-1854
0,-2063,30
0,307,-765
1,-1756,-1432
1,-95,-35
1,581,1854
1,2063,-30
1,-307,765
0,-486,-1122
1,486,1122
1,1144,373
1,353,-115
1,573,381
1,-492,567
1,-990,-1281
0,-1144,-373
0,-353,115
0,-573,-381
0,492,-567
0,990,1281
1,588,-75
0,-588,75
1,693,945
1,1425,1584
1,1091,992
1,-100,-365
1,669,-310
0,-693,-945
0,-1425,-1584
0,-1091,-992
0,100,365
0,-669,310
1,3778,2846
0,-3778,-2846
1,-1257,-1239
1,15,-131
1,-137,-132
1,-250,485
1,-22,-164
0,1257,1239
0,-15,131
0,137,132
0,250,-485
0,22,164
1,-1651,-1181
0,1651,1181
0,-606,525
0,421,-389
0,6,-303
0,1214,944
0,82,-181
1,606,-525
1,-421,389
1,-6,303
1,-1214,-944
1,-82,181
0,1117,596
1,-1117,-596
1,-1285,-199
1,1320,2268
1,314,53
1,-141,460
1,1262,-152
0,1285,199
0,-1320,-2268
0,-314,-53
0,141,-460
0,-1262,152
1,1470,2430
0,-1470,-2430
1,1523,997
1,310,640
1,2631,385
1,1173,324
1,-42,280
0,-1523,-997
0,-310,-640
0,-2631,-385
0,-1173,-324
0,42,-280
1,5595,2626
0,-5595,-2626
1,-355,-384
1,-197,476
1,-922,-888
1,-405,-96
1,-69,-58
0,355,384
0,197,-476
0,922,888
0,405,96
0,69,58
1,-1948,-950
0,1948,950
0,-837,-749
0,-889,-1195
0,859,885
0,-784,150
0,-757,-317
1,837,749
1,889,1195
1,-859,-885
1,784,-150
1,757,317
0,-2408,-1226
1,2408,1226
1,-290,-811
1,1226,1271
1,-60,-287
1,-1206,-376
1,1179,711
0,290,811
0,-1226,-1271
0,60,287
0,1206,376
0,-1179,-711
1,849,508
0,-849,-508
1,843,1624
1,219,-271
1,-1089,7
1,2051,577
1,712,105
0,-843,-1624
0,-219,271
0,1089,-7
0,-2051,-577
0,-712,-105
1,2736,2042
0,-2736,-2042
0,-1790,-1734
0,-358,540
0,-718,-510
0,400,385
0,-308,338
1,1790,1734
1,358,-540
1,718,510
1,-400,-385
1,308,-338
0,-2774,-981
1,2774,981
0,1241,210
0,179,-42
0,296,28
0,-915,326
0,164,-105
1,-1241,-210
1,-179,42
1,-296,-28
1,915,-326
1,-164,105
0,965,417
1,-965,-417
1,-312,1434
1,10,299
1,2045,925
1,-319,1101
1,-23,-548
0,312,-1434
0,-10,-299
0,-2045,-925
0,319,-1101
0,23,548
1,1401,3211
0,-1401,-3211
1,1079,1528
1,550,898
1,791,157
1,403,825
1,167,929
0,-1079,-1528
0,-550,-898
0,-791,-157
0,-403,-825
0,-167,-929
1,2990,4337
0,-2990,-4337
0,-3491,-2309
0,-464,-182
0,218,-206
0,-1913,-710
0,-197,88
1,3491,2309
1,464,182
1,-218,206
1,1913,710
1,197,-88
0,-5847,-3319
1,5847,3319
1,-1107,-1267
1,469,1284
1,119,1085
1,-68,255
1,28,-295
0,1107,1267
0,-469,-1284
0,-119,-1085
0,68,-255
0,-28,295
1,-559,1062
0,559,-1062
0,822,482
0,-215,-544
0,16,-155
0,-56,-398
0,-179,-396
1,-822,-482
1,215,544
1,-16,155
1,56,398
1,179,396
0,388,-1011
1,-388,1011
1,-1888,-440
1,-1274,-1051
1,687,972
1,1707,740
1,-1378,-526
0,1888,440
0,1274,1051
0,-687,-972
0,-1707,-740
0,1378,526
1,-2146,-305
0,2146,305
0,-1443,-418
0,-655,42
0,-357,-887
0,-482,-572
0,-267,-740
1,1443,418
1,655,-42
1,357,887
1,482,572
1,267,740
0,-3204,-2575
1,3204,2575
1,213,-514
1,-796,-297
1,840,807
1,1227,1345
1,98,1112
0,-213,514
0,796,297
0,-840,-807
0,-1227,-1345
0,-98,-1112
1,1582,2453
0,-1582,-2453
1,523,826
1,116,1229
1,1915,1301
1,1327,1157
1,-1548,-1481
0,-523,-826
0,-116,-1229
0,-1915,-1301
0,-1327,-1157
0,1548,1481
1,2333,3032
0,-2333,-3032
1,-112,-54
1,1074,1600
1,409,-698
1,165,-167
1,202,420
0,112,54
0,-1074,-1600
0,-409,698
0,-165,167
0,-202,-420
1,1738,1101
0,-1738,-1101
0,-139,-401
0,440,27
0,-1014,-1518
0,336,901
0,-831,-1651
1,139,401
1,-440,-27
1,1014,1518
1,-336,-901
1,831,1651
0,-1208,-2642
1,1208,2642
1,2330,905
1,1373,1388
1,476,563
1,2277,584
1,544,-496
0,-2330,-905
0,-1373,-1388
0,-476,-563
0,-2277,-584
0,-544,496
1,7000,2944
0,-7000,-2944
0,275,41
0,949,1798
0,464,119
0,349,127
0,962,192
1,-275,-41
1,-949,-1798
1,-464,-119
1,-349,-127
1,-962,-192
0,2999,2277
1,-2999,-2277
0,-290,181
0,-248,-2070
0,-1879,-1046
0,254,-525
0,57,133
1,290,-181
1,248,2070
1,1879,1046
1,-254,525
1,-57,-133
0,-2106,-3327
1,2106,3327
1,-411,-613
1,1521,1222
1,684,1426
1,1803,-118
1,2535,1702
0,411,613
0,-1521,-1222
0,-684,-1426
0,-1803,118
0,-2535,-1702
1,6132,3619
0,-6132,-3619
1,-457,-479
1,231,-452
1,450,-122
1,-229,-1434
1,398,525
0,457,479
0,-231,452
0,-450,122
0,229,1434
0,-398,-525
1,393,-1962
0,-393,1962
0,125,-157
0,-914,-498
0,612,93
0,255,-218
0,-796,-245
1,-125,157
1,914,498
1,-612,-93
1,-255,218
1,796,245
0,-718,-1025
1,718,1025
0,-849,-1516
0,494,593
0,-1134,-1273
0,-1608,-67
0,-1386,-544
1,849,1516
1,-494,-593
1,1134,1273
1,1608,67
1,1386,544
0,-4483,-2807
1,4483,2807
1,728,681
1,1554,2237
1,1062,1506
1,-601,-367
1,18,-306
0,-728,-681
0,-1554,-2237
0,-1062,-1506
0,601,367
0,-18,306
1,2761,3751
0,-2761,-3751
0,-3,1044
0,-816,-1445
0,-452,-680
0,655,451
0,-306,286
1,3,-1044
1,816,1445
1,452,680
1,-655,-451
1,306,-286
0,-922,-344
1,922,344
1,190,-74
1,929,1159
1,509,877
1,-581,-962
1,125,600
0,-190,74
0,-929,-1159
0,-509,-877
0,581,962
0,-125,-600
1,1172,1600
0,-1172,-1600
1,896,993
1,2049,1688
1,905,1049
1,3935,1713
1,1452,2693
0,-896,-993
0,-2049,-1688
0,-905,-1049
0,-3935,-1713
0,-1452,-2693
1,9237,8136
0,-9237,-8136
0,-1207,-1173
0,-2196,-2762
0,-328,186
0,-1278,-608
0,-332,-698
1,1207,1173
1,2196,2762
1,328,-186
1,1278,608
1,332,698
0,-5341,-5055
1,5341,5055
0,-378,-43
0,577,225
0,1307,1063
0,-156,-444
0,-161,371
1,378,43
1,-577,-225
1,-1307,-1063
1,156,444
1,161,-371
0,1189,1172
1,-1189,-1172
1,3262,1586
1,1397,528
1,1080,573
1,335,-206
1,1172,903
0,-3262,-1586
0,-1397,-528
0,-1080,-573
0,-335,206
0,-1172,-903
1,7246,3384
0,-7246,-3384
1,90,335
1,19,489
1,-1163,-1426
1,1217,649
1,667,480
0,-90,-335
0,-19,-489
0,1163,1426
0,-1217,-649
0,-667,-480
1,830,527
0,-830,-527
1,1601,389
1,372,-143
1,1888,832
1,-511,-578
1,20,-390
0,-1601,-389
0,-372,143
0,-1888,-832
0,511,578
0,-20,390
1,3370,110
0,-3370,-110
1,2739,1044
1,-113,471
1,977,629
1,1012,231
1,180,16
0,-2739,-1044
0,113,-471
0,-977,-629
0,-1012,-231
0,-180,-16
1,4795,2391
0,-4795,-2391
0,-1056,-403
0,167,424
0,-1056,-1858
0,902,575
0,171,-148
1,1056,403
1,-167,-424
1,1056,1858
1,-902,-575
1,-171,148
0,-872,-1410
1,872,1410
1,101,-170
1,-383,-1727
1,1052,508
1,251,1
1,-55,307
0,-101,170
0,383,1727
0,-1052,-508
0,-251,-1
0,55,-307
1,966,-1081
0,-966,1081
1,-295,-753
1,-43,-44
1,239,205
1,453,-286
1,386,314
0,295,753
0,43,44
0,-239,-205
0,-453,286
0,-386,-314
1,740,-564
0,-740,564
1,355,-279
1,546,442
1,-1519,-252
1,962,653
1,-2531,-724
0,-355,279
0,-546,-442
0,1519,252
0,-962,-653
0,2531,724
1,-2187,-160
0,2187,160
1,1967,1638
1,397,1276
1,-884,-663
1,229,78
1,145,1203
0,-1967,-1638
0,-397,-1276
0,884,663
0,-229,-78
0,-145,-1203
1,1854,3532
0,-1854,-3532
1,401,320
1,-446,-838
1,-197,-287
1,-1989,-261
1,-867,-1112
0,-401,-320
0,446,838
0,197,287
0,1989,261
0,867,1112
1,-3098,-2178
0,3098,2178
1,723,585
1,1883,1444
1,-193,364
1,491,473
1,-253,852
0,-723,-585
0,-1883,-1444
0,193,-364
0,-491,-473
0,253,-852
1,2651,3718
0,-2651,-3718
1,-230,-598
1,-284,-453
1,-945,-703
1,491,-285
1,283,-656
0,230,598
0,284,453
0,945,703
0,-491,285
0,-283,656
1,-685,-2695
0,685,2695
0,-216,51
0,-494,-122
0,422,549
0,-2439,-381
0,-640,-546
1,216,-51
1,494,122
1,-422,-549
1,2439,381
1,640,546
0,-3367,-449
1,3367,449
1,2092,569
1,1615,1369
1,1486,1269
1,-343,-156
1,-133,239
0,-2092,-569
0,-1615,-1369
0,-1486,-1269
0,343,156
0,133,-239
1,4717,3290
0,-4717,-3290
0,1317,1521
0,-1308,-1756
0,-2641,-946
0,-1243,-894
0,-510,-291
1,-1317,-1521
1,1308,1756
1,2641,946
1,1243,894
1,510,291
0,-4385,-2366
1,4385,2366
1,2383,815
1,87,-410
1,-80,-359
1,106,-10
1,161,340
0,-2383,-815
0,-87,410
0,80,359
0,-106,10
0,-161,-340
1,2657,376
0,-2657,-376
0,901,260
0,438,846
0,-345,-418
0,-558,-616
0,-196,531
1,-901,-260
1,-438,-846
1,345,418
1,558,616
1,196,-531
0,240,603
1,-240,-603
1,1308,854
1,956,291
1,473,-78
1,-1076,114
1,1916,277
0,-1308,-854
0,-956,-291
0,-473,78
0,1076,-114
0,-1916,-277
1,3577,1458
0,-3577,-1458
1,-107,-112
1,1377,958
1,360,1236
1,-1012,-1139
1,1521,448
0,107,112
0,-1377,-958
0,-360,-1236
0,1012,1139
0,-1521,-448
1,2139,1391
0,-2139,-1391
1,-116,-433
1,223,883
1,441,275
1,-358,747
1,544,152
0,116,433
0,-223,-883
0,-441,-275
0,358,-747
0,-544,-152
1,734,1624
0,-734,-1624
0,-530,-666
0,471,737
0,233,-181
0,775,-168
0,502,165
1,530,666
1,-471,-737
1,-233,181
1,-775,168
1,-502,-165
0,1451,-113
1,-1451,113
0,1717,876
0,-267,-173
0,-1527,-1135
0,-1135,-1296
0,-650,-995
1,-1717,-876
1,267,173
1,1527,1135
1,1135,1296
1,650,995
0,-1862,-2723
1,1862,2723
1,1836,569
1,1142,1495
1,-19,-326
1,-456,-1295
1,1582,941
0,-1836,-569
0,-1142,-1495
0,19,326
0,456,1295
0,-1582,-941
1,4085,1384
0,-4085,-1384
0,358,-593
0,-949,-1884
0,339,305
0,927,508
0,162,72
1,-358,593
1,949,1884
1,-339,-305
1,-927,-508
1,-162,-72
0,837,-1592
1,-837,1592
1,1785,1282
1,1014,1093
1,1198,45
1,-623,-893
1,1003,1024
0,-1785,-1282
0,-1014,-1093
0,-1198,-45
0,623,893
0,-1003,-1024
1,4377,2551
0,-4377,-2551
0,-898,220
0,-199,763
0,121,-678
0,354,65
0,-74,-806
1,898,-220
1,199,-763
1,-121,678
1,-354,-65
1,74,806
0,-696,-436
1,696,436
0,1797,717
0,-18,262
0,514,-351
0,-2136,-808
0,-1136,-631
1,-1797,-717
1,18,-262
1,-514,351
1,2136,808
1,1136,631
0,-979,-811
1,979,811
1,145,439
1,608,1091
1,1830,511
1,-325,123
1,-70,-293
0,-145,-439
0,-608,-1091
0,-1830,-511
0,325,-123
0,70,293
1,2188,1871
0,-2188,-1871
1,826,866
1,-525,112
1,-715,-878
1,1220,-326
1,41,264
0,-826,-866
0,525,-112
0,715,878
0,-1220,326
0,-41,-264
1,847,38
0,-847,-38
1,814,1033
1,-184,-13
1,1583,1480
1,44,-890
1,248,344
0,-814,-1033
0,184,13
0,-1583,-1480
0,-44,890
0,-248,-344
1,2505,1954
0,-2505,-1954
1,1879,996
1,-62,5
1,405,-82
1,1396,692
1,379,503
0,-1879,-996
0,62,-5
0,-405,82
0,-1396,-692
0,-379,-503
1,3997,2114
0,-3997,-2114
0,1112,5
0,-491,-1020
0,93,-29
0,-1020,-573
0,-187,-803
1,-1112,-5
1,491,1020
1,-93,29
1,1020,573
1,187,803
0,-493,-2420
1,493,2420
0,1491,-15
0,-283,-568
0,-682,-1086
0,167,130
0,-42,200
1,-1491,15
1,283,568
1,682,1086
1,-167,-130
1,42,-200
0,651,-1339
1,-651,1339
1,16,-753
1,717,1080
1,287,130
1,-358,166
1,-59,-561
0,-16,753
0,-717,-1080
0,-287,-130
0,358,-166
0,59,561
1,603,62
0,-603,-62
0,-453,-108
0,-232,339
0,-1946,-319
0,-1251,-549
0,-307,-952
1,453,108
1,232,-339
1,1946,319
1,1251,549
1,307,952
0,-4189,-1589
1,4189,1589
0,546,-457
0,303,-122
0,-59,182
0,-2109,-1357
0,-639,-613
1,-546,457
1,-303,122
1,59,-182
1,2109,1357
1,639,613
0,-1958,-2367
1,1958,2367
0,-1898,-1518
0,-1264,-43
0,-2307,-1586
0,-953,-1594
0,-588,155
1,1898,1518
1,1264,43
1,2307,1586
1,953,1594
1,588,-155
0,-7010,-4586
1,7010,4586
0,344,-867
0,697,877
0,-1485,27
0,-816,-1118
0,1695,216
1,-344,867
1,-697,-877
1,1485,-27
1,816,1118
1,-1695,-216
0,435,-865
1,-435,865
0,-740,-1578
0,-1687,-1218
0,-82,-219
0,-842,542
0,-249,468
1,740,1578
1,1687,1218
1,82,219
1,842,-542
1,249,-468
0,-3600,-2005
1,3600,2005
0,726,355
0,-614,-174
0,236,-218
0,-168,406
0,-404,248
1,-726,-355
1,614,174
1,-236,218
1,168,-406
1,404,-248
0,-224,617
1,224,-617
1,-613,-155
1,569,1026
1,757,382
1,438,16
1,-229,-331
0,613,155
0,-569,-1026
0,-757,-382
0,-438,-16
0,229,331
1,922,938
0,-922,-938
1,-648,747
1,-102,271
1,-135,-545
1,-966,-511
1,-211,-703
0,648,-747
0,102,-271
0,135,545
0,966,511
0,211,703
1,-2062,-741
0,2062,741
1,810,-747
1,875,979
1,661,-15
1,394,206
1,90,148
0,-810,747
0,-875,-979
0,-661,15
0,-394,-206
0,-90,-148
1,2830,571
0,-2830,-571
0,-1862,261
0,-312,-267
0,-382,-436
0,-311,-236
0,-7,-479
1,1862,-261
1,312,267
1,382,436
1,311,236
1,7,479
0,-2874,-1157
1,2874,1157
0,-1060,-109
0,-8,581
0,233,-337
0,999,165
0,-1821,-1328
1,1060,109
1,8,-581
1,-233,337
1,-999,-165
1,1821,1328
0,-1657,-1028
1,1657,1028
1,-233,-277
1,-27,374
1,611,-853
1,331,-206
1,369,64
0,233,277
0,27,-374
0,-611,853
0,-331,206
0,-369,-64
1,1051,-898
0,-1051,898
1,-577,-693
1,262,-431
1,-87,-762
1,2432,1439
1,-802,-1361
0,577,693
0,-262,431
0,87,762
0,-2432,-1439
0,802,1361
1,1228,-1808
0,-1228,1808
1,-971,-308
1,308,-255
1,-171,534
1,2128,1386
1,1083,724
0,971,308
0,-308,255
0,171,-534
0,-2128,-1386
0,-1083,-724
1,2377,2081
0,-2377,-2081
1,755,1168
1,-469,-482
1,1537,1742
1,-605,-560
1,312,823
0,-755,-1168
0,469,482
0,-1537,-1742
0,605,560
0,-312,-823
1,1530,2691
0,-1530,-2691
1,1544,-30
1,847,1101
1,113,77
1,-1687,-805
1,1995,841
0,-1544,30
0,-847,-1101
0,-113,-77
0,1687,805
0,-1995,-841
1,2812,1184
0,-2812,-1184
0,1246,130
0,1314,1276
0,202,-354
0,-1413,31
0,-203,-950
1,-1246,-130
1,-1314,-1276
1,-202,354
1,1413,-31
1,203,950
0,1146,133
1,-1146,-133
1,989,1275
1,436,709
1,219,1083
1,1556,934
1,318,636
0,-989,-1275
0,-436,-709
0,-219,-1083
0,-1556,-934
0,-318,-636
1,3518,4637
0,-3518,-4637
1,1202,1126
1,-864,-773
1,-635,-480
1,-896,-646
1,-443,-107
0,-1202,-1126
0,864,773
0,635,480
0,896,646
0,443,107
1,-1636,-880
0,1636,880
0,-320,-716
0,-24,-1062
0,-343,-402
0,-158,-607
0,884,173
1,320,716
1,24,1062
1,343,402
1,158,607
1,-884,-173
0,39,-2614
1,-39,2614
0,-225,169
0,-1045,-1014
0,-133,-88
0,-3013,-287
0,-801,-780
1,225,-169
1,1045,1014
1,133,88
1,3013,287
1,801,780
0,-5217,-2000
1,5217,2000
1,-376,292
1,555,1679
1,537,-535
1,5,-408
1,63,150
0,376,-292
0,-555,-1679
0,-537,535
0,-5,408
0,-63,-150
1,784,1178
0,-784,-1178
0,-1047,-738
0,-809,-151
0,992,933
0,679,-141
0,38,-899
1,1047,738
1,809,151
1,-992,-933
1,-679,141
1,-38,899
0,-147,-996
1,147,996
1,-723,-2154
1,-96,-882
1,-123,-159
1,-1857,-1438
1,1313,979
0,723,2154
0,96,882
0,123,159
0,1857,1438
0,-1313,-979
1,-1486,-3654
0,1486,3654
1,672,-365
1,-1228,-623
1,-378,-568
1,2301,1182
1,-58,-331
0,-672,365
0,1228,623
0,378,568
0,-2301,-1182
0,58,331
1,1309,-705
0,-1309,705
0,2250,1262
0,195,-128
0,-676,-444
0,213,389
0,283,126
1,-2250,-1262
1,-195,128
1,676,444
1,-213,-389
1,-283,-126
0,2265,1205
1,-2265,-1205
1,513,-424
1,595,138
1,-1396,-1042
1,-713,-289
1,-109,-24
0,-513,424
0,-595,-138
0,1396,1042
0,713,289
0,109,24
1,-1110,-1641
0,1110,1641
0,-416,-966
0,-842,-1336
0,105,-310
0,-1505,-740
0,-686,-316
1,416,966
1,842,1336
1,-105,310
1,1505,740
1,686,316
0,-3344,-3668
1,3344,3668
0,-269,267
0,-294,-774
0,689,-67
0,2320,1449
0,1187,624
1,269,-267
1,294,774
1,-689,67
1,-2320,-1449
1,-1187,-624
0,3633,1499
1,-3633,-1499
1,442,-311
1,709,1624
1,168,79
1,-327,-318
1,-256,354
0,-442,311
0,-709,-1624
0,-168,-79
0,327,318
0,256,-354
1,736,1428
0,-736,-1428
1,51,-976
1,737,953
1,2083,1048
1,-266,1512
1,406,562
0,-51,976
0,-737,-953
0,-2083,-1048
0,266,-1512
0,-406,-562
1,3011,3099
0,-3011,-3099
1,944,678
1,1074,1470
1,497,305
1,907,325
1,546,452
0,-944,-678
0,-1074,-1470
0,-497,-305
0,-907,-325
0,-546,-452
1,3968,3230
0,-3968,-3230
1,-74,-559
1,794,999
1,-145,85
1,1376,-25
1,887,1064
0,74,559
0,-794,-999
0,145,-85
0,-1376,25
0,-887,-1064
1,2838,1564
0,-2838,-1564
0,-1115,-1443
0,-458,-133
0,470,468
0,-1135,-546
0,-339,-684
1,1115,1443
1,458,133
1,-470,-468
1,1135,546
1,339,684
0,-2577,-2338
1,2577,2338
1,741,396
1,265,1121
1,-575,-928
1,580,403
1,-636,-492
0,-741,-396
0,-265,-1121
0,575,928
0,-580,-403
0,636,492
1,375,500
0,-375,-500
1,1303,169
1,239,422
1,190,-45
1,1077,-76
1,-79,1063
0,-1303,-169
0,-239,-422
0,-190,45
0,-1077,76
0,79,-1063
1,2730,1533
0,-2730,-1533
0,300,524
0,-147,1248
0,-2063,-78
0,-1831,-421
0,-923,-1160
1,-300,-524
1,147,-1248
1,2063,78
1,1831,421
1,923,1160
0,-4664,113
1,4664,-113
1,39,1234
1,507,1182
1,527,1312
1,-885,-427
1,1085,1595
0,-39,-1234
0,-507,-1182
0,-527,-1312
0,885,427
0,-1085,-1595
1,1273,4896
0,-1273,-4896
0,1273,1186
0,-547,-1292
0,-1336,117
0,-978,-1165
0,-152,289
1,-1273,-1186
