split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.15,3,Blue,mid,Damonte,Golden Guardians,Twisted Fate,Camille,Caitlyn,Karma,Azir,Jayce,1804,1,0,1,12,18,6,0,0,0,0,0,0,0,0,0.5987,0.7982,14443,480.3659,0.181081,344.3348,245.7539,3,0.0998,5,0.1663,2,21,0.6984,14144,10188,338,0.244099,13200,321,294,27,17,6,10.6763,3920,5070,103,3519,4902,99,401,168,4,6433,8193,159,5457,7462,152,976,731,7
Summer,0,1,10.15,4,Blue,bot,FBI,Golden Guardians,Aphelios,Camille,Caitlyn,Karma,Azir,Jayce,1804,1,7,1,6,18,6,0,0,0,0,0,0,0,0,0.5987,0.7982,26032,865.8093,0.326379,294.2794,507.0067,11,0.3659,8,0.2661,2,30,0.9978,14508,10552,350,0.25282,11350,280,261,19,4,4,9.3126,3435,3117,95,3273,3385,92,162,-268,3,5636,5513,136,4658,5018,130,978,495,6
Summer,0,1,10.15,5,Blue,sup,huhi,Golden Guardians,Bard,Camille,Caitlyn,Karma,Azir,Jayce,1804,1,0,0,16,18,6,0,0,0,0,0,0,0,0,0.5987,0.7982,5630,187.2506,0.0705868,323.3814,223.9357,69,2.2949,18,0.5987,13,121,4.0244,8320,4364,145,0.104562,7730,45,45,0,0,0,1.4967,2185,3157,17,2049,2616,14,136,541,3,3636,4374,27,2895,3525,18,741,849,9
Summer,0,1,10.15,6,Red,top,Ruin,Counter Logic Gaming,Maokai,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,1,5,4,6,18,0,0,0,0,1,0,1,0,0.1996,0.7982,16210,539.1353,0.341206,1088.8803,1219.5565,10,0.3326,4,0.133,5,24,0.7982,9467,5511,183,0.190205,9470,209,209,0,0,0,6.9512,3126,4702,82,3351,4931,90,-225,-229,-8,5018,7002,122,5722,7549,136,-704,-547,-14
Summer,0,1,10.15,7,Red,jng,Wiggily,Counter Logic Gaming,Volibear,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,2,3,1,6,18,0,0,0,0,1,0,1,0,0.1996,0.7982,7868,261.6851,0.165614,1057.8825,1082.9933,12,0.3991,11,0.3659,12,36,1.1973,10255,6299,209,0.217401,10300,171,26,145,110,4,5.6874,3022,3096,61,3105,3553,66,-83,-457,-5,4813,5793,102,5115,5944,101,-302,-151,1
Summer,0,1,10.15,8,Red,mid,Pobelter,Counter Logic Gaming,Ryze,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,1,4,4,6,18,0,0,0,0,1,1,0,0,0.1996,0.7982,13180,438.3592,0.277427,481.8293,319.1242,11,0.3659,6,0.1996,5,23,0.765,11438,7482,248,0.258229,11510,293,279,14,11,0,9.745,3519,4902,99,3920,5070,103,-401,-168,-4,5457,7462,152,6433,8193,159,-976,-731,-7
Summer,0,1,10.15,9,Red,bot,Stixxay,Counter Logic Gaming,Kalista,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,2,4,0,6,18,0,0,0,0,0,0,0,0,0.1996,0.7982,6791,225.8647,0.142944,341.6741,335.1552,13,0.4324,7,0.2328,5,19,0.6319,11660,7704,256,0.265891,10950,290,282,8,8,0,9.6452,3273,3385,92,3435,3117,95,-162,268,-3,4658,5018,130,5636,5513,136,-978,-495,-6
Summer,0,1,10.15,10,Red,sup,Smoothie,Counter Logic Gaming,Morgana,Olaf,Galio,Nidalee,Tahm Kench,Renekton,1804,0,0,2,4,6,18,0,0,0,0,0,0,0,0,0.1996,0.7982,3459,115.0443,0.0728088,422.694,141.3858,60,1.9956,13,0.4324,13,73,2.4279,5934,1978,65,0.0682736,5075,38,38,0,0,0,1.2639,2049,2616,14,2185,3157,17,-136,-541,-3,2895,3525,18,3636,4374,27,-741,-849,-9
Summer,0,1,10.15,1,Blue,top,Broken Blade,Team SoloMid,Irelia,Olaf,Kalista,Ezreal,Galio,Renekton,1929,1,6,3,5,17,7,1,0,0,0,1,0,1,0,0.5288,0.7465,12993,404.1369,0.224439,666.6252,591.8507,19,0.591,5,0.1555,9,35,1.0886,14004,9793,304,0.23427,11675,263,259,4,0,0,8.1804,3364,4277,80,3191,4274,70,173,3,10,5344,7190,139,4573,6460,103,771,730,36
Summer,0,1,10.15,2,Blue,jng,Spica,Team SoloMid,Sett,Olaf,Kalista,Ezreal,Galio,Renekton,1929,1,2,2,11,17,7,0,0,0,0,0,0,0,0,0.5288,0.7465,9148,284.5412,0.158021,778.2582,797.4495,15,0.4666,8,0.2488,14,40,1.2442,10711,6500,202,0.155496,9900,170,16,154,98,6,5.2877,2882,2804,58,3664,3715,71,-782,-911,-13,4309,4596,91,5376,5963,106,-1067,-1367,-15
